id,source,pedon_id,order,lat,lon,latlon_q,horizon_number,horizon,ccontent,total_c,ccontent_1m,total_c_1m
826,Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,2,Ah,7929.0,,7929.0,
827,Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,3,Bm,3305.0,,3305.0,
828,Inselberg et al. 1982 Land Mgmt Rep. 12,2937,Orthic Sombric Brunisol,49.28,-124.67,HIGH,4,IIC,621.0,,621.0,
829,Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LF,812.0,19138.0,812.0,191.38
830,Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,5594.0,,5594.0,
831,Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,3738.0,,3738.0,
832,Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,4322.0,,4322.0,
833,Inselberg et al. 1982 Land Mgmt Rep. 12,2938,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bfj,4672.0,,4672.0,
834,Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LF,4420.0,,4420.0,
835,Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,Ah,4258.0,24917.0,4258.0,249.17
836,Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Bf1,9198.0,,9198.0,
837,Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf2,5256.0,,5256.0,
838,Inselberg et al. 1982 Land Mgmt Rep. 12,2939,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bm,1785.0,,1785.0,
839,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,1,LFH,5824.0,32474.0,5824.0,324.74
840,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,2,H2,8030.0,,8030.0,
841,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,3,Ah,4166.0,,4166.0,
842,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,4,Bf1,6351.0,,6351.0,
843,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,5,Bf2,6570.0,,6570.0,
844,Inselberg et al. 1982 Land Mgmt Rep. 12,2940,Orthic Humo-Ferric Podzol,49.28,-124.67,HIGH,6,Bfgj,1533.0,,1533.0,
845,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,1,Om1,9617.0,65023.0,9617.0,597.0
846,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,2,Om2,10322.0,,10322.0,
847,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,3,Om3,18180.0,,18180.0,
848,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,4,Om4 / Om5,16240.0,,16240.0,
849,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,5,Om6,6009.0,,5341.0,
850,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,6,2Bgb,3594.0,,0.0,
851,NRCS (Michaelson et al. 2013),95AK110001,Terric Mesisol,58.298,-134.547,HIGH,7,2Cg,1061.0,,0.0,
852,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,1,Om1,5184.0,23625.0,5184.0,223.03
853,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,2,Om2,4263.0,,4263.0,
854,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,3,Om3,2865.0,,2865.0,
855,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,4,Om4,3050.0,,3050.0,
856,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,5,2C,5606.0,,5606.0,
857,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,6,2Cg,1869.0,,1335.0,
858,NRCS (Michaelson et al. 2013),95AK110002,Terric Mesisol,58.297,-134.548,HIGH,7,3C,788.0,,0.0,
859,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,1,Of,5915.0,13162.0,5915.0,131.62
860,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,2,bf,1770.0,,1770.0,
861,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,3,Bm,3452.0,,3452.0,
862,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,4,2C1,1144.0,,1144.0,
863,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,5,2C2,339.0,,339.0,
864,NRCS (Michaelson et al. 2013),95AK110003,Humic Podzol,58.297,-134.55,HIGH,6,2Cg,542.0,,542.0,
865,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,1,Om,3759.0,22607.0,3759.0,226.07
866,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,2,E,3617.0,,3617.0,
867,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,3,Bh,3969.0,,3969.0,
868,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,4,bf1,1687.0,,1687.0,
869,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,5,bf2,8156.0,,8156.0,
870,NRCS (Michaelson et al. 2013),95AK110004,Humic Podzol,58.297,-134.551,HIGH,6,C,1419.0,,1419.0,
871,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,1,Of,1241.0,7842.0,1241.0,78.42
872,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,2,Om,1235.0,,1235.0,
873,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,3,Oh,1543.0,,1543.0,
874,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,4,E,2324.0,,2324.0,
875,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,5,Bhf,569.0,,569.0,
876,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,6,BC,217.0,,217.0,
877,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,7,C1,259.0,,259.0,
878,NRCS (Michaelson et al. 2013),90AK110001,Humo-Ferric Podzol,58.396,-134.562,HIGH,8,C2,454.0,,454.0,
879,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,1,Of,369.0,5404.0,369.0,54.04
880,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,2,Om,1683.0,,1683.0,
881,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,3,Oh,1745.0,,1745.0,
882,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,4,E,55.0,,55.0,
883,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,5,bf,421.0,,421.0,
884,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,6,C1,635.0,,635.0,
885,NRCS (Michaelson et al. 2013),90AK110006,Humic Regosol,58.411,-134.557,HIGH,7,C2,496.0,,496.0,
886,NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,1,A,16.0,229.0,16.0,2.29
887,NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,2,C1,52.0,,52.0,
888,NRCS (Michaelson et al. 2013),90AK110003,Humic Regosol,58.422,-134.541,HIGH,3,C2,161.0,,161.0,
889,NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,1,Of,294.0,1640.0,294.0,16.4
890,NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,2,Om,816.0,,816.0,
891,NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,3,A,187.0,,187.0,
892,NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,4,C1,180.0,,180.0,
893,NRCS (Michaelson et al. 2013),90AK110004,Humic Regosol,58.418,-134.552,HIGH,5,C2,163.0,,163.0,
894,NRCS (Michaelson et al. 2013),90AK110009,Humo-Ferric Podzol,58.419,-134.601,HIGH,1,Of,781.0,6609.0,781.0,66.09
895,NRCS (Michaelson et al. 2013),90AK110009,Humo-Ferric Podzol,58.419,-134.601,HIGH,2,Om,2315.0,,2315.0,
896,NRCS (Michaelson et al. 2013),90AK110009,Humo-Ferric Podzol,58.419,-134.601,HIGH,3,Oh,2711.0,,2711.0,
897,NRCS (Michaelson et al. 2013),90AK110009,Humo-Ferric Podzol,58.419,-134.601,HIGH,4,bf,802.0,,802.0,
898,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,1,Of,463.0,19971.0,463.0,199.71
899,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,2,Om,4636.0,,4636.0,
900,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,3,Oh,6264.0,,6264.0,
901,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,4,E,154.0,,154.0,
902,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,5,Bh,2712.0,,2712.0,
903,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,6,2bf,3243.0,,3243.0,
904,NRCS (Michaelson et al. 2013),90AK110010,Humo-Ferric Podzol,58.419,-134.601,HIGH,7,2C,2499.0,,2499.0,
905,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,1,Of,913.0,9423.0,913.0,94.23
906,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,2,Om,2760.0,,2760.0,
907,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,3,Oh,2849.0,,2849.0,
908,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,4,E,791.0,,791.0,
909,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,5,bf,487.0,,487.0,
910,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,6,C1,1150.0,,1150.0,
911,NRCS (Michaelson et al. 2013),90AK110008,Humo-Ferric Podzol,58.489,-134.549,HIGH,7,C2,473.0,,473.0,
912,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,1,O,8314.0,33889.0,8314.0,338.89
913,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,2,A,3211.0,,3211.0,
914,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,3,E,3857.0,,3857.0,
915,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,4,Bhf,8735.0,,8735.0,
916,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,5,C1,9772.0,,9772.0,
917,NRCS (Michaelson et al. 2013),"Forest Point, SMU8135d",Humic Podzol,57.052,-135.731,HIGH,6,Cd,0.0,,0.0,
918,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,1,O,2494.0,39082.0,2494.0,390.82
919,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,2,A,1536.0,,1536.0,
920,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,3,E,3294.0,,3294.0,
921,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,4,Bhf1,20017.0,,20017.0,
922,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,5,Bhf2,11741.0,,11741.0,
923,NRCS (Michaelson et al. 2013),Tundra Point 8103E,Humic Podzol,57.052,-135.734,HIGH,6,C,0.0,,0.0,
924,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,1,Of,743.0,43273.0,743.0,402.07
925,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,2,Om,1140.0,,1140.0,
926,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,3,Bh,11119.0,,11119.0,
927,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,4,Bhf,7678.0,,7678.0,
928,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,5,bf1,5225.0,,5225.0,
929,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,6,bf2,7856.0,,7856.0,
930,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,7,B1,1809.0,,1809.0,
931,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,8,B2,3218.0,,3218.0,
932,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,9,bfm,959.0,,959.0,
933,NRCS (Michaelson et al. 2013),87AK220010,Ferro-Humic Podzol,57.0,-135.0,HIGH,10,C,3526.0,,460.0,
934,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,1,Of,5851.0,50483.0,5851.0,464.45
935,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,2,Om,5342.0,,5342.0,
936,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,3,E,1479.0,,1479.0,
937,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,4,Bh,15869.0,,15869.0,
938,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,5,Bhf,9557.0,,9557.0,
939,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,6,bf,5423.0,,5423.0,
940,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,7,bfm,946.0,,946.0,
941,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,8,2C1,766.0,,766.0,
942,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,9,2C2,851.0,,851.0,
943,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,10,2C3,3069.0,,361.0,
944,NRCS (Michaelson et al. 2013),87AK220009,Humic Podzol,57.05,-135.3,HIGH,11,2C4,1330.0,,0.0,
945,NRCS (Michaelson et al. 2013),83AK220005,Dystric Brunisol,57.267,-134.617,HIGH,1,Om,7538.0,57800.0,7538.0,578.0
946,NRCS (Michaelson et al. 2013),83AK220005,Dystric Brunisol,57.267,-134.617,HIGH,2,E,47578.0,,47578.0,
947,NRCS (Michaelson et al. 2013),83AK220005,Dystric Brunisol,57.267,-134.617,HIGH,3,Bm,2684.0,,2684.0,
948,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,1,Of,3054.0,27199.0,3054.0,271.99
949,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,2,Oh,5965.0,,5965.0,
950,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,3,E,944.0,,944.0,
951,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,4,Bhf,2492.0,,2492.0,
952,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,5,bf,2874.0,,2874.0,
953,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,6,BC,4135.0,,4135.0,
954,NRCS (Michaelson et al. 2013),83AK220004,Humic Podzol,57.333,-135.017,HIGH,7,C,7735.0,,7735.0,
955,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,1,Of,920.0,34445.0,920.0,344.45
956,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,2,Om,4626.0,,4626.0,
957,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,3,E,1629.0,,1629.0,
958,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,4,Bh,6253.0,,6253.0,
959,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,5,bf,13293.0,,13293.0,
960,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,6,BCx,3455.0,,3455.0,
961,NRCS (Michaelson et al. 2013),83AK220007,Humic Podzol,57.517,-134.433,HIGH,7,2Cx,4269.0,,4269.0,
962,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,1,Of,1467.0,77475.0,1467.0,774.75
963,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,2,Oh,3787.0,,3787.0,
964,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,3,E,765.0,,765.0,
965,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,4,Bh,7981.0,,7981.0,
966,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,5,bf,9002.0,,9002.0,
967,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,6,Eb,765.0,,765.0,
968,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,7,BC,39751.0,,39751.0,
969,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,8,Oh,1403.0,,1403.0,
970,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,9,E1b,1530.0,,1530.0,
971,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,10,BC,3974.0,,3974.0,
972,NRCS (Michaelson et al. 2013),84AK220329,Humo-Ferric Podzol,57.533,-135.167,HIGH,11,Cx,7050.0,,7050.0,
973,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,1,Om,1867.0,40245.0,1867.0,402.45
974,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,2,Oh,4106.0,,4106.0,
975,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,3,Oh2,3520.0,,3520.0,
976,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,4,E,1806.0,,1806.0,
977,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,5,Bh,10723.0,,10723.0,
978,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,6,Bhf,14118.0,,14118.0,
979,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,7,BC,1195.0,,1195.0,
980,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,8,C,2148.0,,2148.0,
981,NRCS (Michaelson et al. 2013),89AK220002,Humic Podzol,57.733,-135.433,HIGH,9,2Cm,762.0,,762.0,
982,NRCS (Michaelson et al. 2013),83AK220009,Humic Regosol,57.783,-134.033,HIGH,1,Of,3354.0,15809.0,3354.0,158.09
983,NRCS (Michaelson et al. 2013),83AK220009,Humic Regosol,57.783,-134.033,HIGH,2,Oh,4309.0,,4309.0,
984,NRCS (Michaelson et al. 2013),83AK220009,Humic Regosol,57.783,-134.033,HIGH,3,C,3113.0,,3113.0,
985,NRCS (Michaelson et al. 2013),83AK220009,Humic Regosol,57.783,-134.033,HIGH,4,Cr,5033.0,,5033.0,
986,NRCS (Michaelson et al. 2013),83AK220010,Humic Regosol,57.783,-134.033,HIGH,1,Of,3709.0,7314.0,3709.0,73.14
987,NRCS (Michaelson et al. 2013),83AK220010,Humic Regosol,57.783,-134.033,HIGH,2,Oh,1739.0,,1739.0,
988,NRCS (Michaelson et al. 2013),83AK220010,Humic Regosol,57.783,-134.033,HIGH,3,C,1258.0,,1258.0,
989,NRCS (Michaelson et al. 2013),83AK220010,Humic Regosol,57.783,-134.033,HIGH,4,Cr,608.0,,608.0,
990,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,1,Of,2646.0,26245.0,2646.0,262.45
991,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,2,Of2,4107.0,,4107.0,
992,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,3,Om,1883.0,,1883.0,
993,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,4,E,1443.0,,1443.0,
994,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,5,Bhf,1150.0,,1150.0,
995,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,6,bf,9191.0,,9191.0,
996,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,7,BC,1012.0,,1012.0,
997,NRCS (Michaelson et al. 2013),83AK220027,Humo-Ferric Podzol,57.867,-134.1,HIGH,8,2Cx,4813.0,,4813.0,
998,NRCS (Michaelson et al. 2013),83AK130027,Folisol,56.008,-133.583,HIGH,1,Om,4998.0,11413.0,4998.0,114.13
999,NRCS (Michaelson et al. 2013),83AK130027,Folisol,56.008,-133.583,HIGH,2,Oh,6415.0,,6415.0,
1000,NRCS (Michaelson et al. 2013),83AK130028,Humo-Ferric Podzol,56.008,-133.583,HIGH,1,Om,2411.0,32975.0,2411.0,329.75
1001,NRCS (Michaelson et al. 2013),83AK130028,Humo-Ferric Podzol,56.008,-133.583,HIGH,2,A,4432.0,,4432.0,
1002,NRCS (Michaelson et al. 2013),83AK130028,Humo-Ferric Podzol,56.008,-133.583,HIGH,3,E / Bhf,21349.0,,21349.0,
1003,NRCS (Michaelson et al. 2013),83AK130028,Humo-Ferric Podzol,56.008,-133.583,HIGH,4,BC,4783.0,,4783.0,
1004,NRCS (Michaelson et al. 2013),83AK130029,Dystric Brunisol,56.008,-133.583,HIGH,1,Om,1997.0,32140.0,1997.0,321.4
1005,NRCS (Michaelson et al. 2013),83AK130029,Dystric Brunisol,56.008,-133.583,HIGH,2,Oh,4183.0,,4183.0,
1006,NRCS (Michaelson et al. 2013),83AK130029,Dystric Brunisol,56.008,-133.583,HIGH,3,BC,25960.0,,25960.0,
1007,NRCS (Michaelson et al. 2013),83AK130030,Humo-Ferric Podzol,56.008,-133.583,HIGH,1,Om,2218.0,13970.0,2218.0,139.7
1008,NRCS (Michaelson et al. 2013),83AK130030,Humo-Ferric Podzol,56.008,-133.583,HIGH,2,bf,11752.0,,11752.0,
1009,NRCS (Michaelson et al. 2013),83AK130126,Humo-Ferric Podzol,56.008,-133.583,HIGH,1,Om,3744.0,44433.0,3744.0,444.33
1010,NRCS (Michaelson et al. 2013),83AK130126,Humo-Ferric Podzol,56.008,-133.583,HIGH,2,Oh,5915.0,,5915.0,
1011,NRCS (Michaelson et al. 2013),83AK130126,Humo-Ferric Podzol,56.008,-133.583,HIGH,3,Bhf,18322.0,,18322.0,
1012,NRCS (Michaelson et al. 2013),83AK130126,Humo-Ferric Podzol,56.008,-133.583,HIGH,4,BC,16452.0,,16452.0,
1013,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,1,O,1247.0,105108.0,1247.0,747.61
1014,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,2,E,906.0,,906.0,
1015,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,3,B1,15072.0,,15072.0,
1016,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,4,B1,16064.0,,16064.0,
1017,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,5,B2,16961.0,,16961.0,
1018,NRCS (Michaelson et al. 2013),81AK280008,Ferro-Humic Podzol,56.072,-131.976,HIGH,6,C,54858.0,,24511.0,
1019,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,1,O,7309.0,30725.0,7309.0,273.4
1020,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,2,A,1330.0,,1330.0,
1021,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,3,Bh1,5781.0,,5781.0,
1022,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,4,Bh2,5637.0,,5637.0,
1023,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,5,bf,3573.0,,3573.0,
1024,NRCS (Michaelson et al. 2013),83AK280010,Humic Podzol,56.072,-131.975,HIGH,6,C,7095.0,,3710.0,
1025,NRCS (Michaelson et al. 2013),84AK201003,Humo-Ferric Podzol,56.192,-133.529,HIGH,1,Of,1760.0,71869.0,1760.0,711.42
1026,NRCS (Michaelson et al. 2013),84AK201003,Humo-Ferric Podzol,56.192,-133.529,HIGH,2,Om,5357.0,,5357.0,
1027,NRCS (Michaelson et al. 2013),84AK201003,Humo-Ferric Podzol,56.192,-133.529,HIGH,3,Oh,541.0,,541.0,
