Row,SOURCE,BEC Number,ID,GGROUP_EXP,ORDER_ONLY,LAT,LON,LATLON_Q,Elevation,Slope,Aspect,Horizon,UpperDepth,LowerDepth,DEPTH,Texture,HorizonType,MIN_D,FF_D,Zone,SurficialMaterialSurf,MINERAL_D,FF_D,TOTAL_D,BULK.DENSITY,CF,NEW.CCONC,CCONTENT,TOTAL_C,CCONTENT_1M,TOTAL_C_1M,next,,,,,
4399,,364,826,G,Gleysolic,52.07260895,131.0765991,,,,,Bg2,-27,-52,25,SIL,2,25,0,CWH,FG,,,,1.56,47,1.38,2852,,2852,,,,,,,
4400,,495,827,R,Regosolic,54.55886078,128.6697998,,,,,L,5,4,1,NA,1,0,1,,,55,5,60,0.11,0,25.58,281,17920,281,17920,1,,,,,
4401,,495,827,R,Regosolic,54.55886078,128.6697998,,,,,Fa,4,2,2,NA,1,0,2,,,,,,0.11,0,25.58,563,,563,,,,,,,
4402,,495,827,R,Regosolic,54.55886078,128.6697998,,,,,Hh,2,0,2,NA,1,0,2,,,,,,0.55,0,19.02,2092,,2092,,,,,,,
4403,,543,827,R,Regosolic,54.55886078,128.6697998,,,,,Ah,0,-8,8,SiL,2,8,0,SBS,D,,,,0.97,20,7.94,4929,,4929,,,,,,,
4404,,543,827,R,Regosolic,54.55886078,128.6697998,,,,,Bg,-8,-41,33,SiCL,2,33,0,SBS,D,,,,1.1,20,2.84,8247,,8247,,,,,,,
4405,,543,827,R,Regosolic,54.55886078,128.6697998,,,,,Ahbg,-41,-42,1,SiCL,2,1,0,SBS,D,,,,0.97,20,7.94,616,,616,,,,,,,
4406,,543,827,R,Regosolic,54.55886078,128.6697998,,,,,Aegb,-42,-43,1,FSL,2,1,0,ICH,C,,,,0.97,40,7.94,462,,462,,,,,,,
4407,,543,827,R,Regosolic,54.55886078,128.6697998,,,,,Cg,-43,-55,12,FSL,2,12,0,ICH,C,,,,1.1,40,0.92,729,,729,,,,,,,
4408,,496,828,G,Gleysolic,54.42189026,128.809906,,,,,L,17,16,1,NA,1,0,1,,,40,17,57,0.12,0,42.07,505,17712,505,17712,1,,,,,
4409,,496,828,G,Gleysolic,54.42189026,128.809906,,,,,Hh,16,14,2,NA,1,0,2,,,,,,0.21,0,35.51,1491,,1491,,,,,,,
4410,,496,828,G,Gleysolic,54.42189026,128.809906,,,,,Hr,14,3,11,NA,1,0,11,,,,,,0.21,0,35.51,8203,,8203,,,,,,,
4411,,496,828,G,Gleysolic,54.42189026,128.809906,,,,,Hh,3,0,3,NA,1,0,3,,,,,,0.21,0,35.51,2237,,2237,,,,,,,
4412,,544,828,G,Gleysolic,54.42189026,128.809906,,,,,Ahg,0,-1,1,SiL,2,1,0,ICH,C,,,,1.03,40,3.85,238,,238,,,,,,,
4413,,544,828,G,Gleysolic,54.42189026,128.809906,,,,,Bg,-1,-40,39,SiL,2,39,0,ICH,C,,,,1.56,40,1.38,5038,,5038,,,,,,,
4414,,485,829,G,Gleysolic,54.42197037,128.809906,,,,,L,17,16,1,NA,1,0,1,,,40,17,57,0.12,0,42.07,505,18591,505,18591,1,,,,,
4415,,485,829,G,Gleysolic,54.42197037,128.809906,,,,,Hh,16,14,2,NA,1,0,2,,,,,,0.21,0,35.51,1491,,1491,,,,,,,
4416,,485,829,G,Gleysolic,54.42197037,128.809906,,,,,Hr,14,3,11,NA,1,0,11,,,,,,0.21,0,35.51,8203,,8203,,,,,,,
4417,,485,829,G,Gleysolic,54.42197037,128.809906,,,,,Hh,3,0,3,NA,1,0,3,,,,,,0.21,0,35.51,2237,,2237,,,,,,,
4418,,533,829,G,Gleysolic,54.42197037,128.809906,,,,,Ahg,0,-1,1,SiL,2,1,0,CWH,M,,,,1.03,30,3.85,278,,278,,,,,,,
4419,,533,829,G,Gleysolic,54.42197037,128.809906,,,,,Bg,-1,-40,39,SiL,2,39,0,CWH,M,,,,1.56,30,1.38,5877,,5877,,,,,,,
4420,,231,830,FHP,Podzolic,53.62601089,129.6080933,,,,,Lv,23,21,2,NA,1,0,2,,,40,23,63,0.11,0,45.06,991,22746,991,22746,1,,,,,
4421,,231,830,FHP,Podzolic,53.62601089,129.6080933,,,,,Fm,21,15,6,NA,1,0,6,,,,,,0.11,0,45.06,2974,,2974,,,,,,,
4422,,231,830,FHP,Podzolic,53.62601089,129.6080933,,,,,Hr,15,0,15,NA,1,0,15,,,,,,0.11,0,38.51,6354,,6354,,,,,,,
4423,,244,830,FHP,Podzolic,53.62601089,129.6080933,,,,,Bhf,0,-22,22,SIL,2,22,0,CWH,M,,,,0.86,2,3.92,7268,,7268,,,,,,,
4424,,244,830,FHP,Podzolic,53.62601089,129.6080933,,,,,Bhf,-22,-40,18,SL,2,18,0,CWH,M,,,,0.86,15,3.92,5158,,5158,,,,,,,
4425,,232,831,HFP,Podzolic,55.1642189,128.0715942,,,,,L,5,3,2,NA,1,0,2,,,42,5,47,0.14,0,43.21,1210,9570,1210,9570,1,,,,,
4426,,232,831,HFP,Podzolic,55.1642189,128.0715942,,,,,Fa,3,0,3,NA,1,0,3,,,,,,0.14,0,43.21,1815,,1815,,,,,,,
4427,,245,831,HFP,Podzolic,55.1642189,128.0715942,,,,,Ae,0,-6,6,FSL,2,6,0,CWH,M,,,,1.31,15,4.74,3167,,3167,,,,,,,
4428,,245,831,HFP,Podzolic,55.1642189,128.0715942,,,,,Bf,-6,-28,22,SL,2,22,0,CWH,M,,,,1.38,60,1.7,2064,,2064,,,,,,,
4429,,245,831,HFP,Podzolic,55.1642189,128.0715942,,,,,Bfj,-28,-42,14,LS,2,14,0,CWH,M,,,,1.38,60,1.7,1314,,1314,,,,,,,
4430,,245,831,HFP,Podzolic,55.1642189,128.0715942,,,,,BC,-42,-42,0,LS,2,0,0,CWH,M,,,,1.38,50,0.54,0,,0,,,,,,,
4431,,229,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,Lv,7,6,1,NA,1,0,1,,,46,7,53,0.16,0,37.4,598,7469,598,7469,1,,,,,
4432,,229,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,Fm,6,4,2,NA,1,0,2,,,,,,0.16,0,37.4,1197,,1197,,,,,,,
4433,,229,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,Hh,4,0,4,NA,1,0,4,,,,,,0.16,0,30.85,1974,,1974,,,,,,,
4434,,242,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,Ae,0,-4,4,SL,2,4,0,CWH,M,,,,1.24,17,3.36,1383,,1383,,,,,,,
4435,,242,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,Bm,-4,-17,13,SL,2,13,0,CWH,M,,,,1.45,40,1.2,1357,,1357,,,,,,,
4436,,242,832,DYB,Brunisolic,55.22743988,128.0090942,,,,,BC,-17,-46,29,SL,2,29,0,CWH,FG,,,,1.45,40,0.38,959,,959,,,,,,,
4437,,244,833,FHP,Podzolic,53.78247833,129.4575043,,,,,Lv,18,17,1,NA,1,0,1,,,17,18,35,0.11,0,45.06,496,12754,496,12754,1,,,,,
4438,,244,833,FHP,Podzolic,53.78247833,129.4575043,,,,,Fm,17,10,7,NA,1,0,7,,,,,,0.11,0,45.06,3470,,3470,,,,,,,
4439,,244,833,FHP,Podzolic,53.78247833,129.4575043,,,,,Hr,10,0,10,NA,1,0,10,,,,,,0.11,0,38.51,4236,,4236,,,,,,,
4440,,272,833,FHP,Podzolic,53.78247833,129.4575043,,,,,Bhf,0,-12,12,SIL,2,12,0,CWH,FG,,,,0.86,2,3.92,3965,,3965,,,,,,,
4441,,272,833,FHP,Podzolic,53.78247833,129.4575043,,,,,BCg,-12,-17,5,SICL,2,5,0,CWH,M,,,,1.71,45,1.25,588,,588,,,,,,,
4442,,272,833,FHP,Podzolic,53.78247833,129.4575043,,,,,R,-17,-17,0,,2,0,0,CWH,M,,,,0,0,,0,,0,,,,,,,
4443,,242,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,Ln,9,7,2,NA,1,0,2,,,19,9,28,0.16,0,37.4,1197,7389,1197,7389,1,,,,,
4444,,242,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,Fm,7,1,6,NA,1,0,6,,,,,,0.16,0,37.4,3590,,3590,,,,,,,
4445,,242,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,Hr,1,0,1,NA,1,0,1,,,,,,0.16,0,30.85,494,,494,,,,,,,
4446,,268,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,Bfj,0,-9,9,L,2,9,0,CWH,M,,,,1.03,20,1.2,890,,890,,,,,,,
4447,,268,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,Bm,-9,-19,10,L,2,10,0,CWH,M,,,,1.45,30,1.2,1218,,1218,,,,,,,
4448,,268,834,DYB,Brunisolic,55.17885971,128.0722046,,,,,BC,-19,-19,0,L,2,0,0,CWH,FG,,,,1.45,30,0.38,0,,0,,,,,,,
4449,,245,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,Ln,11,10,1,NA,1,0,1,,,25,11,36,0.16,0,37.4,598,10034,598,10034,1,,,,,
4450,,245,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,Fm,10,2,8,NA,1,0,8,,,,,,0.16,0,37.4,4787,,4787,,,,,,,
4451,,245,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,Hr,2,0,2,NA,1,0,2,,,,,,0.16,0,30.85,987,,987,,,,,,,
4452,,273,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,Bm1,0,-13,13,L,2,13,0,CWH,FG,,,,1.45,12,1.2,1991,,1991,,,,,,,
4453,,273,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,Bm2,-13,-25,12,L,2,12,0,CWH,F,,,,1.45,20,1.2,1670,,1670,,,,,,,
4454,,273,835,DYB,Brunisolic,55.19247055,128.0606995,,,,,BC,-25,-25,0,L,2,0,0,CWH,F,,,,1.45,20,0.38,0,,0,,,,,,,
4455,,69,836,FHP,Podzolic,54.56858063,128.6916962,,,,,S(L),28,26,2,NA,1,0,2,,,40,28,68,0,0,,0,26128,0,26128,1,,,,,
4456,,69,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Fm,26,2,24,NA,1,0,24,,,,,,0.11,0,45.06,11896,,11896,,,,,,,
4457,,69,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Hh,2,0,2,NA,1,0,2,,,,,,0.11,0,38.51,847,,847,,,,,,,
4458,,82,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Ae,0,-3,3,L,2,3,0,CWH,F,,,,0.93,0,10.95,3055,,3055,,,,,,,
4459,,82,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Bhf,-3,-5,2,SIL,2,2,0,ICH,FG,,,,0.86,0,3.92,674,,674,,,,,,,
4460,,82,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Bf1,-5,-9,4,LS,2,4,0,ICH,FG,,,,1.17,0,3.92,1835,,1835,,,,,,,
4461,,82,836,FHP,Podzolic,54.56858063,128.6916962,,,,,Bf2,-9,-16,7,FSL,2,7,0,ICH,FG,,,,1.17,5,3.92,3050,,3050,,,,,,,
4462,,82,836,FHP,Podzolic,54.56858063,128.6916962,,,,,BC,-16,-40,24,FSL,2,24,0,CWH,FG,,,,1.71,7,1.25,4771,,4771,,,,,,,
4463,,70,837,HG,Gleysolic,54.56869888,128.696701,,,,,(S)(L),28,25,3,NA,1,0,3,,,55,28,83,0.08,0,42.07,1010,29301,1010,29301,1,,,,,
4464,,70,837,HG,Gleysolic,54.56869888,128.696701,,,,,Fa,25,18,7,NA,1,0,7,,,,,,0.12,0,42.07,3534,,3534,,,,,,,
4465,,70,837,HG,Gleysolic,54.56869888,128.696701,,,,,Hh,18,0,18,NA,1,0,18,,,,,,0.21,0,35.51,13423,,13423,,,,,,,
4466,,83,837,HG,Gleysolic,54.56869888,128.696701,,,,,Ah,0,-22,22,SIC,2,22,0,CWH,FG,,,,1.01,25,3.85,6416,,6416,,,,,,,
4467,,83,837,HG,Gleysolic,54.56869888,128.696701,,,,,Bg,-22,-55,33,SIC,2,33,0,CWH,FG,,,,1.44,25,1.38,4918,,4918,,,,,,,
4468,,486,838,FHP,Podzolic,54.38333893,128.8869019,,,,,L,9,8,1,NA,1,0,1,,,60,9,69,0.11,0,45.06,496,23595,496,23595,1,,,,,
4469,,486,838,FHP,Podzolic,54.38333893,128.8869019,,,,,Fm,8,2,6,NA,1,0,6,,,,,,0.11,0,45.06,2974,,2974,,,,,,,
4470,,486,838,FHP,Podzolic,54.38333893,128.8869019,,,,,Hh,2,0,2,NA,1,0,2,,,,,,0.11,0,38.51,847,,847,,,,,,,
4471,,534,838,FHP,Podzolic,54.38333893,128.8869019,,,,,Ae,0,-3.5,3.5,SiL,2,3.5,0,CWH,FG,,,,0.93,5,10.95,3386,,3386,,,,,,,
4472,,534,838,FHP,Podzolic,54.38333893,128.8869019,,,,,Bf,-3.5,-14,10.5,SiL,2,10.5,0,CWH,C,,,,1.17,5,3.92,4575,,4575,,,,,,,
4473,,534,838,FHP,Podzolic,54.38333893,128.8869019,,,,,Bfj,-14,-39,25,SiL,2,25,0,CWH,C,,,,1.17,15,3.92,9746,,9746,,,,,,,
4474,,534,838,FHP,Podzolic,54.38333893,128.8869019,,,,,BC,-39,-60,21,S,2,21,0,CWH,F,,,,1.71,65,1.25,1571,,1571,,,,,,,
4475,,534,838,FHP,Podzolic,54.38333893,128.8869019,,,,,C,-60,-60,0,S,2,0,0,CWH,F,,,,1.74,65,1.27,0,,0,,,,,,,
4476,,333,839,FHP,Podzolic,55.25230026,128.0294037,,,,,Ln,4,2,2,NA,1,0,2,,,50,4,54,0.11,0,45.06,991,10468,991,10468,1,,,,,
4477,,333,839,FHP,Podzolic,55.25230026,128.0294037,,,,,Fm,2,0,2,NA,1,0,2,,,,,,0.11,0,45.06,991,,991,,,,,,,
4478,,363,839,FHP,Podzolic,55.25230026,128.0294037,,,,,Ae,0,-1,1,FSL,2,1,0,CWH,F,,,,0.93,5,10.95,967,,967,,,,,,,
4479,,363,839,FHP,Podzolic,55.25230026,128.0294037,,,,,Bf,-1,-18,17,FSL,2,17,0,CWH,F,,,,1.17,55,3.92,3509,,3509,,,,,,,
4480,,363,839,FHP,Podzolic,55.25230026,128.0294037,,,,,Bfj,-18,-31,13,LS,2,13,0,CWH,F,,,,1.17,60,3.92,2385,,2385,,,,,,,
4481,,363,839,FHP,Podzolic,55.25230026,128.0294037,,,,,BC,-31,-50,19,SL,2,19,0,CWH,F,,,,1.71,60,1.25,1625,,1625,,,,,,,
4482,,71,840,R,Regosolic,54.54669952,128.7389069,,,,,S(L),1.5,1,0.5,NA,1,0,0.5,,,35,1.5,36.5,0.11,0,,0,5748,0,5748,1,,,,,
4483,,71,840,R,Regosolic,54.54669952,128.7389069,,,,,Fz,1,0,1,NA,1,0,1,,,,,,0.11,0,25.58,281,,281,,,,,,,
4484,,84,840,R,Regosolic,54.54669952,128.7389069,,,,,B,0,-35,35,S,2,35,0,CWH,F,,,,1.1,50,2.84,5467,,5467,,,,,,,
4485,,494,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,L,3,2,1,NA,1,0,1,,,40,3,43,0.16,0,37.4,598,2918,598,2918,1,,,,,
4486,,494,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,Fm,2,1,1,NA,1,0,1,,,,,,0.16,0,37.4,598,,598,,,,,,,
4487,,494,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,Hh,1,0,1,NA,1,0,1,,,,,,0.16,0,30.85,494,,494,,,,,,,
4488,,542,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,Ae,0,-0.5,0.5,SiL,2,0.5,0,CWH,F,,,,1.24,5,3.36,198,,198,,,,,,,
4489,,542,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,Bf,-0.5,-6,5.5,SiL,2,5.5,0,CWH,F,,,,1.03,65,1.2,238,,238,,,,,,,
4490,,542,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,Bm,-6,-19,13,SL,2,13,0,MH,D,,,,1.45,75,1.2,566,,566,,,,,,,
4491,,542,841,DYB,Brunisolic,54.61968994,128.7046051,,,,,C,-19,-40,21,S,2,21,0,MH,D,,,,1.38,80,0.39,226,,226,,,,,,,
4492,,497,842,HFP,Podzolic,54.70605087,128.7557068,,,,,L,14,12,2,NA,1,0,2,,,63,14,77,0.14,0,43.21,1210,14873,1210,14873,1,,,,,
4493,,497,842,HFP,Podzolic,54.70605087,128.7557068,,,,,Fa,12,5,7,NA,1,0,7,,,,,,0.14,0,43.21,4235,,4235,,,,,,,
4494,,497,842,HFP,Podzolic,54.70605087,128.7557068,,,,,H,5,0,5,NA,1,0,5,,,,,,0.14,0,36.65,2566,,2566,,,,,,,
4495,,545,842,HFP,Podzolic,54.70605087,128.7557068,,,,,Ae,0,-5,5,LS,2,5,0,ICH,FG,,,,1.31,40,4.74,1863,,1863,,,,,,,
4496,,545,842,HFP,Podzolic,54.70605087,128.7557068,,,,,Bf1,-5,-20,15,FSL,2,15,0,ICH,FG,,,,1.38,45,1.7,1935,,1935,,,,,,,
4497,,545,842,HFP,Podzolic,54.70605087,128.7557068,,,,,Bf2,-20,-35,15,FSL,2,15,0,ICH,FG,,,,1.38,45,1.7,1935,,1935,,,,,,,
4498,,545,842,HFP,Podzolic,54.70605087,128.7557068,,,,,C,-35,-63,28,FSL,2,28,0,ICH,FG,,,,1.63,55,0.55,1130,,1130,,,,,,,
4499,,498,843,HFP,Podzolic,54.70621872,128.7575073,,,,,L,8,7,1,NA,1,0,1,,,56,8,64,0.14,0,43.21,605,11654,605,11654,1,,,,,
4500,,498,843,HFP,Podzolic,54.70621872,128.7575073,,,,,Fa,7,3,4,NA,1,0,4,,,,,,0.14,0,43.21,2420,,2420,,,,,,,
4501,,498,843,HFP,Podzolic,54.70621872,128.7575073,,,,,H,3,0,3,NA,1,0,3,,,,,,0.14,0,36.65,1539,,1539,,,,,,,
4502,,546,843,HFP,Podzolic,54.70621872,128.7575073,,,,,Ae,0,-7,7,FSL,2,7,0,ICH,M,,,,1.31,30,4.74,3043,,3043,,,,,,,
4503,,546,843,HFP,Podzolic,54.70621872,128.7575073,,,,,Bf1,-7,-15,8,FSL,2,8,0,ICH,M,,,,1.38,40,1.7,1126,,1126,,,,,,,
4504,,546,843,HFP,Podzolic,54.70621872,128.7575073,,,,,Bf2,-15,-37,22,FSL,2,22,0,ICH,M,,,,1.38,50,1.7,2581,,2581,,,,,,,
4505,,546,843,HFP,Podzolic,54.70621872,128.7575073,,,,,C,-37,-56,19,SL,2,19,0,CWH,D,,,,1.63,80,0.55,341,,341,,,,,,,
4506,,61,844,HG,Gleysolic,54.70798111,128.7908936,,,,,L,1,0,1,NA,1,0,1,,,80,1,81,0.08,0,42.07,337,337,337,337,1,,,,,
4507,,74,844,HG,Gleysolic,54.70798111,128.7908936,,,,,IAh,0,-12,12,L,2,12,0,CWH,D,,,,,20,3.85,0,,0,,,,,,,
4508,,74,844,HG,Gleysolic,54.70798111,128.7908936,,,,,IBmgj,-12,-25,13,L,2,13,0,CWH,D,,,,,20,1.2,0,,0,,,,,,,
4509,,74,844,HG,Gleysolic,54.70798111,128.7908936,,,,,IBgj,-25,-38,13,SL,2,13,0,ICH,M,,,,,30,1.2,0,,0,,,,,,,
4510,,74,844,HG,Gleysolic,54.70798111,128.7908936,,,,,ICg,-38,-48,10,S,2,10,0,ICH,M,,,,,30,0.45,0,,0,,,,,,,
4511,,74,844,HG,Gleysolic,54.70798111,128.7908936,,,,,IIICg,-48,-80,32,FSL,2,32,0,ICH,M,,,,,30,0.45,0,,0,,,,,,,
4512,,61,844,HG,Gleysolic,54.70798111,128.7908936,,,,,Fz,0,0,0,NA,1,0,0,,,,,,0.12,0,42.07,0,,0,,,,,,,
4513,,246,845,HP,Podzolic,52.24444962,131.2931061,,,,,Ae,0,-8,8,SIL,2,8,0,ICH,M,23,3,26,0.93,75,,0,0,0,0,1,,,,,
4514,,246,845,HP,Podzolic,52.24444962,131.2931061,,,,,Bh(f),-23,-8,15,SIL,2,15,0,ICH,M,,,,0.86,80,,0,,0,,,,,,,
4515,,233,845,HP,Podzolic,52.24444962,131.2931061,,,,,F,0,0,0,NA,1,0,0,,,,,,0.11,0,,0,,0,,,,,,,
4516,,233,845,HP,Podzolic,52.24444962,131.2931061,,,,,Hr,3,0.5,2.5,NA,1,0,2.5,,,,,,0.11,0,,0,,0,,,,,,,
4517,,233,845,HP,Podzolic,52.24444962,131.2931061,,,,,L,0.5,0,0.5,NA,1,0,0.5,,,,,,0.11,0,,0,,0,,,,,,,
4518,,479,846,HFP,Podzolic,54.78927994,128.7532043,,,,,L,8,7,1,NA,1,0,1,,,34,8,42,0.14,0,43.21,605,7416,605,7416,1,,,,,
4519,,479,846,HFP,Podzolic,54.78927994,128.7532043,,,,,Fm,7,2,5,NA,1,0,5,,,,,,0.14,0,43.21,3025,,3025,,,,,,,
4520,,479,846,HFP,Podzolic,54.78927994,128.7532043,,,,,Hh,2,0,2,NA,1,0,2,,,,,,0.14,0,36.65,1026,,1026,,,,,,,
4521,,527,846,HFP,Podzolic,54.78927994,128.7532043,,,,,Ae,0,-6,6,SiL,2,6,0,ICH,M,,,,1.31,70,4.74,1118,,1118,,,,,,,
4522,,527,846,HFP,Podzolic,54.78927994,128.7532043,,,,,Bf,-6,-34,28,SiL,2,28,0,CWH,FG,,,,1.38,75,1.7,1642,,1642,,,,,,,
4523,,527,846,HFP,Podzolic,54.78927994,128.7532043,,,,,BCc,-34,-34,0,SL,2,0,0,CWH,FG,,,,1.38,85,0.54,0,,0,,,,,,,
4524,,268,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Lv,19,17,2,NA,1,0,2,,,24,19,43,0.11,0,45.06,991,17734,991,17734,1,,,,,
4525,,268,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Fa,17,7,10,NA,1,0,10,,,,,,0.11,0,45.06,4957,,4957,,,,,,,
4526,,268,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Fm,7,2,5,NA,1,0,5,,,,,,0.11,0,45.06,2478,,2478,,,,,,,
4527,,268,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Hh,2,0,2,NA,1,0,2,,,,,,0.11,0,38.51,847,,847,,,,,,,
4528,,296,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Ah,0,-2,2,LS,2,2,0,CWH,FG,,,,0.93,10,10.95,1833,,1833,,,,,,,
4529,,296,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Bhf,-2,-15,13,LS,2,13,0,CWH,FG,,,,0.86,10,3.92,3944,,3944,,,,,,,
4530,,296,847,FHP,Podzolic,54.19631958,129.3790131,,,,,Bfc,-15,-24,9,LS,2,9,0,CWH,FG,,,,1.17,35,3.92,2683,,2683,,,,,,,
4531,,34,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,S,4,1,3,NA,1,0,3,,,35,4,39,0,0,,0,2911,0,2911,1,,,,,
4532,,34,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,Fm,1,0.5,0.5,NA,1,0,0.5,,,,,,0.16,0,37.4,299,,299,,,,,,,
4533,,34,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,H,0.5,0,0.5,NA,1,0,0.5,,,,,,0.16,0,30.85,247,,247,,,,,,,
4534,,43,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,1Bm,0,-10,10,FS,2,10,0,CWH,O,,,,1.45,90,1.2,174,,174,,,,,,,
4535,,43,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,2Bm,-10,-24,14,SIL,2,14,0,CWH,O,,,,1.45,20,1.2,1949,,1949,,,,,,,
4536,,43,848,DYB,Brunisolic,54.89094925,128.6916962,,,,,BC,-24,-35,11,LS,2,11,0,CWH,FG,,,,1.45,60,0.38,242,,242,,,,,,,
4537,,330,849,G,Gleysolic,55.41172028,128.1759949,,,,,Lv,13,12,1,NA,1,0,1,,,59,13,72,0.12,0,42.07,505,12407,505,12407,1,,,,,
4538,,330,849,G,Gleysolic,55.41172028,128.1759949,,,,,Fm,12,9,3,NA,1,0,3,,,,,,0.12,0,42.07,1515,,1515,,,,,,,
4539,,330,849,G,Gleysolic,55.41172028,128.1759949,,,,,Hh,9,0,9,NA,1,0,9,,,,,,0.21,0,35.51,6711,,6711,,,,,,,
4540,,360,849,G,Gleysolic,55.41172028,128.1759949,,,,,Bm,0,-14,14,LS,2,14,0,CWH,FG,,,,1.56,60,1.38,1206,,1206,,,,,,,
4541,,360,849,G,Gleysolic,55.41172028,128.1759949,,,,,Bg,-14,-40,26,LS,2,26,0,CWH,FG,,,,1.56,65,1.38,1959,,1959,,,,,,,
4542,,360,849,G,Gleysolic,55.41172028,128.1759949,,,,,Cg,-40,-59,19,S,2,19,0,CWH,FG,,,,1.71,65,0.45,512,,512,,,,,,,
4543,,44,850,R,Regosolic,54.89236069,128.6956024,,,,,C,0,-20,20,SIL,2,20,0,CWH,FG,20,0,20,1.1,60,0.92,810,,810,,1,,,,,
4544,,264,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Lv,12,9,3,NA,1,0,3,,,53,12,65,0.14,0,43.21,1815,14456,1815,14456,1,,,,,
4545,,264,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Fm,9,7,2,NA,1,0,2,,,,,,0.14,0,43.21,1210,,1210,,,,,,,
4546,,264,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Hh,7,0,7,NA,1,0,7,,,,,,0.14,0,36.65,3592,,3592,,,,,,,
4547,,292,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Ae,0,-3,3,FSL,2,3,0,ICH,FG,,,,1.31,10,4.74,1677,,1677,,,,,,,
4548,,292,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Bf,-3,-21,18,LS,2,18,0,ICH,FG,,,,1.38,30,1.7,2956,,2956,,,,,,,
4549,,292,851,HFP,Podzolic,55.40229034,128.1936035,,,,,Bfj,-21,-38,17,SL,2,17,0,ICH,FG,,,,1.38,35,1.7,2592,,2592,,,,,,,
4550,,292,851,HFP,Podzolic,55.40229034,128.1936035,,,,,BC,-38,-53,15,LS,2,15,0,ICH,FG,,,,1.38,45,0.54,615,,615,,,,,,,
4551,,327,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Lv,18,16,2,NA,1,0,2,,,43,18,61,0.16,0,37.4,1197,14159,1197,14159,1,,,,,
4552,,327,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Fm,16,13,3,NA,1,0,3,,,,,,0.16,0,37.4,1795,,1795,,,,,,,
4553,,327,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Hh,13,0,13,NA,1,0,13,,,,,,0.16,0,30.85,6417,,6417,,,,,,,
4554,,357,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Bm1,0,-12,12,L,2,12,0,CWH,F,,,,1.45,15,1.2,1775,,1775,,,,,,,
4555,,357,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Bm2,-12,-18,6,SL,2,6,0,CWH,M,,,,1.45,25,1.2,783,,783,,,,,,,
4556,,357,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,Bm3,-18,-31,13,SiL,2,13,0,CWH,M,,,,1.45,25,1.2,1697,,1697,,,,,,,
4557,,357,852,DYB,Brunisolic,55.40449905,128.1941986,,,,,BC,-31,-43,12,SL,2,12,0,CWH,M,,,,1.45,25,0.38,496,,496,,,,,,,
4558,,252,853,G,Gleysolic,55.40721893,128.2138977,,,,,Lv,9,6,3,NA,1,0,3,,,52,9,61,0.12,0,42.07,1515,17489,1515,17489,1,,,,,
4559,,252,853,G,Gleysolic,55.40721893,128.2138977,,,,,Fm,6,2,4,NA,1,0,4,,,,,,0.12,0,42.07,2019,,2019,,,,,,,
